recipe_id,name,category,cuisine,minutes,calories,tags
1580,Bò Kho Me,salad,French,120,183,"romantic,festive,low_carb,snack"
1581,Nấm Hầm Ớt,healthy,Italian,40,203,"noodle,weekend,party,quick_lunch"
1582,Bò Hầm Mè,noodle,Italian,40,148,"grilled,tofu,beef,bread"
1583,Heo Chiên Me,healthy,Italian,30,138,"healthy,vegetarian,quick,soup"
1584,Cua Nướng Tỏi,rice,Italian,40,406,"easy,spicy,beef,family"
1585,Bò Hầm Tỏi,vegetarian,French,60,388,"quick,romantic,bread,easy"
1586,Rau Rang Phô Mai,soup,French,45,474,"low_carb,tet,vegan,vegetable"
1587,Cá Hấp Me,noodle,American,15,275,"seafood,beef,pork,vegetable"
1588,Nấm Chiên Dừa,vegetarian,American,20,394,"rice,chicken,vegetable,vegan"
1589,Cá Kho Gừng,appetizer,Chinese,20,156,"dairy_free,vegetarian,easy,quick"
1590,Rau Sốt Ớt,appetizer,American,120,415,"bread,soup,pork,dessert"
1591,Nấm Sốt Tiêu,appetizer,Thai,60,545,"party,dairy_free,weekend,quick_lunch"
1592,Cua Hấp Phô Mai,noodle,Mexican,40,521,"easy,gluten_free,bread,soup"
1593,Nấm Chiên Ớt,salad,Japanese,15,735,"quick_lunch,easy,beef,salad"
1594,Nấm Hấp Mè,dessert,Indian,30,204,"baked,mushroom,noodle,bread"
1595,Heo Sốt Me,dessert,Chinese,10,722,"vegan,festive,vegetarian,quick_lunch"
1596,Bò Rang Tiêu,rice,Korean,30,494,"spicy,pork,weekend,quick_lunch"
1597,Heo Rang Tiêu,soup,Mexican,15,196,"quick_lunch,bread,weekend,grilled"
1598,Tôm Nướng Nước Mắm,main,Italian,60,747,"romantic,vegan,chicken,salad"
1599,Cá Chiên Dừa,noodle,Italian,45,750,"easy,rice,romantic,quick"
1600,Cá Kho Gừng,soup,Thai,15,282,"healthy,noodle,vegetarian,family"
1601,Mực Chiên Phô Mai,breakfast,French,20,226,"grilled,egg,baked,steamed"
1602,Cá Xào Tiêu,vegetarian,Thai,20,454,"family,salad,tet,sweet"
1603,Cua Hấp Phô Mai,vegetarian,Indian,10,612,"salad,quick,romantic,fried"
1604,Rau Rang Ớt,salad,Korean,45,378,"spicy,vegetarian,quick_lunch,romantic"
1605,Đậu Sốt Phô Mai,soup,Mexican,45,653,"sweet,chicken,beef,high_protein"
1606,Cua Sốt Gừng,soup,Japanese,90,269,"festive,spicy,vegetarian,vegan"
1607,Mực Nướng Sả,main,Chinese,120,702,"healthy,dairy_free,party,grilled"
1608,Cá Xào Sả,noodle,Indian,45,626,"beef,high_protein,sour,egg"
1609,Nấm Hầm Dừa,appetizer,Italian,30,466,"tet,healthy,seafood,steamed"
1610,Heo Hấp Mè,healthy,Mexican,120,441,"baked,quick_lunch,pork,low_carb"
1611,Đậu Nướng Phô Mai,vegetarian,Indian,40,701,"low_carb,baked,sour,mushroom"
1612,Bò Sốt Tỏi,rice,Mexican,20,308,"rice,pork,dairy_free,grilled"
1613,Cá Sốt Tiêu,noodle,Indian,15,169,"baked,rice,easy,sour"
1614,Cá Xào Sả,main,Indian,15,621,"fried,salad,soup,sweet"
1615,Tôm Xào Sả,dessert,Japanese,120,682,"fried,festive,spicy,mushroom"
1616,Bò Sốt Phô Mai,vegetarian,Mexican,15,620,"festive,weekend,dessert,mushroom"
1617,Bò Nướng Nước Mắm,soup,Chinese,60,594,"gluten_free,steamed,fried,dessert"
1618,Bò Sốt Phô Mai,healthy,Italian,15,367,"romantic,soup,tofu,pork"
1619,Rau Kho Mè,healthy,Japanese,90,193,"steamed,vegetable,family,sour"
1620,Đậu Kho Tiêu,noodle,Mexican,120,345,"egg,soup,spicy,grilled"
1621,Gà Hầm Nước Mắm,healthy,Japanese,10,673,"fried,tofu,easy,bread"
1622,Mực Hấp Me,rice,Vietnamese,45,242,"pork,grilled,mushroom,salad"
1623,Cua Xào Tiêu,soup,Mexican,120,687,"spicy,baked,pork,sour"
1624,Cá Rang Me,appetizer,Thai,90,551,"steamed,sweet,quick,egg"
1625,Tôm Xào Mè,soup,Thai,40,666,"baked,grilled,steamed,beef"
1626,Gà Rang Tỏi,salad,Vietnamese,15,185,"quick_lunch,baked,beef,chicken"
1627,Rau Sốt Nước Mắm,breakfast,American,45,194,"romantic,high_protein,quick,dessert"
1628,Mực Xào Phô Mai,salad,Thai,60,682,"tofu,easy,vegetable,pork"
1629,Cá Sốt Tỏi,rice,French,15,771,"high_protein,bread,soup,tet"
1630,Mực Sốt Mè,breakfast,Indian,40,477,"grilled,family,steamed,sour"
1631,Gà Hấp Nước Mắm,soup,American,90,783,"party,snack,bread,quick_lunch"
1632,Gà Hấp Mè,soup,Italian,60,246,"party,sweet,high_protein,weekend"
1633,Mực Hầm Tỏi,healthy,French,120,197,"quick,beef,vegan,family"
1634,Đậu Xào Phô Mai,main,Korean,45,213,"steamed,festive,baked,romantic"
1635,Đậu Hấp Gừng,dessert,Chinese,45,167,"chicken,dessert,noodle,low_carb"
1636,Heo Hấp Tỏi,noodle,Italian,20,307,"dessert,tet,romantic,vegetable"
1637,Rau Nướng Ớt,appetizer,Korean,40,213,"family,beef,dessert,vegetable"
1638,Tôm Sốt Gừng,noodle,American,10,678,"rice,vegetarian,salad,chicken"
1639,Heo Sốt Dừa,noodle,Indian,120,233,"steamed,salad,rice,egg"
1640,Rau Sốt Tiêu,breakfast,Thai,30,667,"bread,low_carb,family,spicy"
1641,Rau Xào Nước Mắm,vegetarian,Vietnamese,60,511,"vegetable,noodle,seafood,gluten_free"
1642,Nấm Chiên Dừa,healthy,French,15,393,"tofu,low_carb,family,sweet"
1643,Nấm Rang Ớt,salad,Indian,40,170,"snack,soup,vegetarian,bread"
1644,Gà Xào Ớt,appetizer,French,15,178,"tet,sweet,egg,tofu"
1645,Heo Rang Ớt,noodle,Japanese,120,385,"sweet,weekend,high_protein,romantic"
1646,Bò Sốt Gừng,rice,American,15,370,"dairy_free,tofu,low_carb,grilled"
1647,Nấm Hấp Mè,rice,American,30,121,"easy,romantic,festive,spicy"
1648,Nấm Hấp Nước Mắm,main,Japanese,20,572,"bread,soup,sweet,grilled"
1649,Bò Chiên Dừa,rice,Japanese,30,702,"sour,snack,party,mushroom"
1650,Cá Kho Tỏi,dessert,Indian,10,270,"steamed,festive,spicy,tet"
1651,Rau Rang Mè,healthy,Japanese,20,252,"noodle,spicy,rice,fried"
1652,Cá Kho Phô Mai,noodle,Indian,20,604,"pork,fried,baked,dairy_free"
1653,Bò Hấp Sả,appetizer,Korean,90,538,"tet,sour,sweet,festive"
1654,Cua Xào Phô Mai,vegetarian,Thai,20,754,"rice,salad,tet,baked"
1655,Cua Hấp Ớt,main,Korean,20,532,"dairy_free,party,dessert,noodle"
1656,Cá Nướng Tiêu,noodle,Vietnamese,45,504,"healthy,easy,vegan,quick_lunch"
1657,Tôm Sốt Phô Mai,soup,American,10,710,"tet,bread,dairy_free,steamed"
1658,Tôm Sốt Tỏi,dessert,Chinese,120,353,"festive,low_carb,dessert,quick"
1659,Tôm Xào Tiêu,dessert,American,45,658,"snack,spicy,sour,mushroom"
1660,Gà Sốt Tiêu,soup,Indian,120,680,"snack,tofu,seafood,egg"
1661,Heo Nướng Phô Mai,rice,Chinese,45,442,"salad,fried,festive,low_carb"
1662,Bò Nướng Nước Mắm,dessert,Vietnamese,15,237,"party,seafood,steamed,sour"
1663,Đậu Kho Sả,vegetarian,Korean,10,211,"vegan,bread,weekend,quick"
1664,Bò Hầm Gừng,noodle,French,60,750,"steamed,high_protein,festive,pork"
1665,Heo Xào Me,dessert,Vietnamese,15,170,"fried,snack,vegetable,healthy"
1666,Đậu Sốt Tiêu,appetizer,French,15,512,"fried,soup,tofu,family"
1667,Gà Xào Gừng,soup,French,40,213,"quick,snack,egg,high_protein"
1668,Gà Sốt Phô Mai,appetizer,Japanese,10,676,"high_protein,romantic,tofu,rice"
1669,Cá Nướng Gừng,main,Mexican,40,360,"tet,seafood,bread,vegetable"
1670,Cá Xào Nước Mắm,main,Thai,60,460,"grilled,quick,dairy_free,family"
1671,Tôm Xào Ớt,healthy,Thai,30,109,"high_protein,mushroom,tofu,pork"
1672,Nấm Hầm Gừng,rice,Mexican,10,108,"family,sweet,grilled,tet"
1673,Gà Xào Mè,rice,Korean,45,541,"snack,quick,dairy_free,gluten_free"
1674,Nấm Hấp Nước Mắm,salad,Italian,20,239,"dairy_free,noodle,gluten_free,baked"
1675,Cá Nướng Nước Mắm,noodle,Thai,30,344,"festive,soup,romantic,chicken"
1676,Đậu Chiên Dừa,healthy,Mexican,10,302,"romantic,snack,vegetarian,chicken"
1677,Gà Nướng Sả,soup,Japanese,20,469,"quick_lunch,sweet,dessert,spicy"
1678,Tôm Hầm Tỏi,healthy,Korean,40,238,"fried,vegetarian,easy,vegan"
1679,Bò Rang Nước Mắm,soup,Korean,10,586,"healthy,chicken,mushroom,romantic"
1680,Bò Sốt Gừng,salad,Vietnamese,60,439,"noodle,easy,weekend,egg"
1681,Rau Sốt Dừa,rice,American,45,506,"steamed,mushroom,party,rice"
1682,Gà Sốt Sả,soup,Korean,40,544,"egg,soup,grilled,sour"
1683,Rau Chiên Phô Mai,breakfast,Indian,60,381,"quick_lunch,egg,family,low_carb"
1684,Heo Hầm Me,soup,Italian,60,147,"easy,chicken,vegetable,tet"
1685,Nấm Hầm Sả,salad,Thai,30,633,"chicken,salad,sweet,dessert"
1686,Bò Chiên Dừa,noodle,Korean,10,543,"steamed,quick,salad,grilled"
1687,Tôm Xào Me,noodle,Korean,20,138,"seafood,festive,low_carb,snack"
1688,Gà Nướng Dừa,appetizer,Chinese,15,302,"salad,seafood,spicy,rice"
1689,Cua Kho Ớt,salad,Italian,45,537,"rice,low_carb,spicy,sour"
1690,Bò Kho Ớt,vegetarian,Italian,90,568,"healthy,low_carb,steamed,high_protein"
1691,Rau Xào Nước Mắm,rice,Indian,10,392,"noodle,snack,seafood,tofu"
1692,Bò Chiên Ớt,appetizer,Vietnamese,20,797,"dairy_free,sweet,low_carb,high_protein"
1693,Đậu Xào Gừng,vegetarian,American,20,405,"vegetable,baked,easy,steamed"
1694,Nấm Hấp Tiêu,noodle,Chinese,10,164,"chicken,healthy,soup,quick_lunch"
1695,Nấm Nướng Tiêu,appetizer,Italian,60,434,"salad,spicy,gluten_free,steamed"
1696,Heo Xào Mè,appetizer,Italian,40,138,"spicy,festive,steamed,chicken"
1697,Gà Hầm Tiêu,breakfast,American,30,416,"grilled,sour,vegan,seafood"
1698,Bò Chiên Phô Mai,appetizer,Japanese,15,785,"weekend,fried,noodle,party"
1699,Tôm Kho Tiêu,appetizer,Korean,90,621,"festive,spicy,weekend,quick"
1700,Bò Kho Gừng,healthy,Korean,60,509,"tofu,snack,spicy,steamed"
1701,Đậu Chiên Sả,soup,Chinese,30,794,"salad,beef,dessert,family"
1702,Đậu Rang Dừa,dessert,Mexican,45,521,"festive,fried,bread,seafood"
1703,Bò Hấp Sả,main,French,10,103,"romantic,soup,weekend,fried"
1704,Tôm Chiên Tiêu,vegetarian,American,15,521,"vegetarian,party,bread,soup"
1705,Cua Hấp Phô Mai,appetizer,Italian,10,674,"party,quick,vegan,salad"
1706,Heo Rang Me,salad,Chinese,45,507,"healthy,party,vegetable,quick"
1707,Bò Sốt Tiêu,vegetarian,Thai,10,711,"easy,mushroom,noodle,soup"
1708,Tôm Kho Phô Mai,main,Mexican,10,545,"festive,chicken,low_carb,steamed"
1709,Gà Sốt Dừa,salad,Indian,30,662,"snack,pork,festive,mushroom"
1710,Đậu Nướng Mè,soup,Thai,40,294,"baked,egg,low_carb,vegan"
1711,Bò Xào Nước Mắm,soup,Italian,40,501,"soup,vegetarian,festive,snack"
1712,Đậu Chiên Sả,rice,Chinese,120,629,"chicken,high_protein,vegetable,easy"
1713,Mực Chiên Gừng,noodle,Chinese,45,605,"sweet,high_protein,tet,soup"
1714,Cua Hầm Phô Mai,breakfast,American,20,554,"seafood,tet,high_protein,bread"
1715,Bò Sốt Sả,rice,Indian,20,264,"steamed,mushroom,beef,soup"
1716,Heo Sốt Mè,appetizer,American,20,549,"noodle,grilled,quick,gluten_free"
1717,Nấm Chiên Tiêu,salad,Mexican,60,714,"grilled,soup,romantic,gluten_free"
1718,Heo Hấp Me,main,Mexican,40,239,"spicy,grilled,rice,low_carb"
1719,Đậu Nướng Mè,vegetarian,Chinese,20,699,"salad,tet,dairy_free,low_carb"
1720,Heo Hầm Mè,rice,Chinese,15,446,"gluten_free,low_carb,grilled,tet"
1721,Đậu Rang Ớt,salad,Japanese,30,573,"snack,easy,chicken,dairy_free"
1722,Bò Nướng Gừng,noodle,Indian,60,660,"sour,steamed,grilled,tet"
1723,Cá Kho Gừng,main,Indian,10,151,"seafood,healthy,mushroom,party"
1724,Bò Sốt Mè,salad,Japanese,90,254,"vegetarian,baked,quick_lunch,gluten_free"
1725,Bò Xào Nước Mắm,soup,Vietnamese,30,695,"beef,mushroom,salad,pork"
1726,Rau Sốt Gừng,soup,Indian,45,152,"sour,romantic,noodle,soup"
1727,Cá Nướng Me,dessert,American,40,699,"rice,beef,spicy,vegetarian"
1728,Gà Hấp Tiêu,healthy,French,40,222,"tofu,party,vegetable,rice"
1729,Heo Kho Dừa,dessert,French,90,770,"quick,tet,low_carb,party"
1730,Bò Hấp Phô Mai,rice,French,90,667,"noodle,vegetarian,quick,rice"
1731,Tôm Kho Sả,noodle,Mexican,45,271,"quick,easy,egg,grilled"
1732,Heo Xào Tỏi,breakfast,French,45,278,"pork,salad,vegetable,vegetarian"
1733,Heo Xào Dừa,salad,Indian,120,174,"gluten_free,spicy,sweet,vegetable"
1734,Mực Kho Me,healthy,Korean,15,219,"gluten_free,grilled,pork,party"
1735,Heo Hấp Gừng,appetizer,Italian,20,102,"egg,snack,party,sweet"
1736,Đậu Sốt Tỏi,vegetarian,French,15,536,"pork,soup,low_carb,vegetable"
1737,Heo Hầm Phô Mai,main,Mexican,15,222,"rice,baked,festive,spicy"
1738,Nấm Hấp Dừa,main,Mexican,120,795,"vegan,seafood,weekend,fried"
1739,Rau Kho Phô Mai,vegetarian,Japanese,15,586,"vegetable,sweet,rice,soup"
1740,Bò Hấp Tỏi,dessert,French,120,281,"salad,noodle,snack,healthy"
1741,Đậu Xào Sả,appetizer,Vietnamese,40,132,"party,festive,pork,bread"
1742,Rau Rang Mè,noodle,Thai,90,141,"salad,gluten_free,high_protein,beef"
1743,Cua Xào Mè,salad,French,20,541,"low_carb,salad,weekend,rice"
1744,Mực Xào Sả,appetizer,Indian,60,459,"sour,mushroom,beef,weekend"
1745,Bò Rang Mè,soup,American,120,142,"weekend,bread,spicy,sweet"
1746,Rau Sốt Sả,noodle,Thai,10,729,"tet,bread,vegetable,sweet"
1747,Rau Kho Tỏi,noodle,Vietnamese,90,182,"tofu,baked,bread,steamed"
1748,Đậu Rang Me,salad,American,10,123,"egg,seafood,vegan,gluten_free"
1749,Mực Hấp Gừng,breakfast,Japanese,30,202,"healthy,pork,chicken,baked"
1750,Gà Nướng Phô Mai,dessert,Japanese,120,261,"chicken,pork,easy,dessert"
1751,Tôm Hấp Dừa,breakfast,Italian,60,368,"quick,festive,grilled,mushroom"
1752,Rau Hầm Gừng,salad,Indian,40,449,"spicy,vegan,pork,grilled"
1753,Heo Nướng Sả,noodle,Indian,20,692,"weekend,quick_lunch,beef,tofu"
1754,Đậu Hầm Ớt,soup,Vietnamese,15,110,"grilled,gluten_free,snack,seafood"
1755,Cua Hầm Me,salad,Thai,10,727,"grilled,vegetarian,vegetable,dairy_free"
1756,Bò Hấp Sả,appetizer,Vietnamese,45,502,"grilled,seafood,gluten_free,steamed"
1757,Cá Hấp Mè,vegetarian,Japanese,90,217,"noodle,vegetarian,dairy_free,beef"
1758,Gà Hấp Mè,healthy,Korean,30,298,"sour,baked,steamed,soup"
1759,Gà Rang Mè,breakfast,Thai,60,535,"romantic,noodle,sour,mushroom"
1760,Cá Sốt Gừng,vegetarian,American,10,341,"egg,salad,party,vegetarian"
1761,Heo Hầm Phô Mai,healthy,Chinese,60,555,"high_protein,gluten_free,snack,pork"
1762,Đậu Chiên Tỏi,healthy,Italian,60,552,"party,tofu,mushroom,beef"
1763,Bò Nướng Tiêu,vegetarian,American,40,134,"grilled,sour,fried,soup"
1764,Heo Kho Phô Mai,healthy,Indian,30,731,"beef,festive,pork,rice"
1765,Nấm Hấp Dừa,breakfast,Thai,10,546,"party,vegan,healthy,family"
1766,Gà Nướng Mè,main,Korean,120,144,"healthy,sour,beef,festive"
1767,Gà Xào Gừng,breakfast,Indian,120,565,"grilled,rice,party,dairy_free"
1768,Đậu Hầm Ớt,dessert,Vietnamese,20,365,"noodle,salad,mushroom,vegetarian"
1769,Cá Chiên Mè,salad,Thai,40,172,"weekend,sour,beef,high_protein"
1770,Bò Kho Gừng,dessert,Thai,15,662,"healthy,vegetable,vegetarian,spicy"
1771,Nấm Hấp Gừng,dessert,Thai,45,382,"low_carb,tofu,quick,sour"
1772,Đậu Hầm Tiêu,breakfast,American,15,500,"quick_lunch,tet,sweet,vegetable"
1773,Đậu Hầm Mè,dessert,Indian,60,303,"steamed,rice,spicy,bread"
1774,Heo Kho Mè,rice,Korean,90,216,"salad,vegan,party,egg"
1775,Cá Nướng Dừa,soup,Indian,90,442,"romantic,bread,party,gluten_free"
1776,Nấm Sốt Mè,healthy,French,45,692,"mushroom,easy,romantic,festive"
1777,Cua Xào Mè,appetizer,Thai,45,315,"family,high_protein,gluten_free,weekend"
1778,Rau Nướng Ớt,salad,Indian,15,551,"tet,vegetarian,festive,family"
1779,Cá Rang Ớt,salad,Korean,15,595,"grilled,tofu,chicken,sweet"
1780,Nấm Chiên Phô Mai,vegetarian,American,120,675,"seafood,high_protein,festive,salad"
1781,Cua Nướng Me,vegetarian,French,15,577,"family,noodle,sweet,snack"
1782,Tôm Rang Tiêu,appetizer,Korean,120,624,"vegan,gluten_free,quick,tofu"
1783,Rau Kho Dừa,salad,Vietnamese,30,284,"sweet,seafood,party,tofu"
1784,Rau Xào Me,main,French,15,394,"party,healthy,quick_lunch,gluten_free"
1785,Nấm Xào Sả,dessert,Italian,90,709,"quick_lunch,vegetarian,weekend,sweet"
1786,Mực Kho Mè,rice,French,10,564,"dessert,grilled,bread,chicken"
1787,Cá Hầm Mè,breakfast,Indian,20,717,"easy,pork,romantic,soup"
1788,Cua Xào Gừng,appetizer,Korean,45,223,"quick,vegetable,low_carb,steamed"
1789,Heo Hấp Sả,rice,Chinese,90,604,"mushroom,fried,easy,vegetable"
1790,Gà Nướng Ớt,healthy,Mexican,15,421,"gluten_free,mushroom,snack,quick_lunch"
1791,Bò Xào Tiêu,salad,Thai,15,519,"pork,weekend,vegetable,tofu"
1792,Bò Chiên Nước Mắm,vegetarian,Korean,60,132,"high_protein,sour,egg,spicy"
1793,Cá Nướng Tỏi,healthy,French,30,311,"family,high_protein,bread,quick_lunch"
1794,Bò Chiên Nước Mắm,noodle,Vietnamese,20,435,"sweet,family,quick_lunch,seafood"
1795,Cá Xào Phô Mai,rice,Indian,30,568,"festive,sour,low_carb,high_protein"
1796,Heo Sốt Me,breakfast,Vietnamese,20,128,"tet,pork,vegan,soup"
1797,Mực Rang Ớt,breakfast,French,90,606,"spicy,seafood,family,tet"
1798,Gà Rang Dừa,breakfast,Thai,40,346,"festive,grilled,chicken,party"
1799,Mực Hầm Dừa,vegetarian,Korean,20,264,"tofu,spicy,steamed,tet"
1800,Đậu Sốt Tiêu,breakfast,Indian,90,393,"vegan,high_protein,tofu,family"
1801,Mực Rang Nước Mắm,main,Italian,45,328,"low_carb,dessert,vegan,chicken"
1802,Nấm Rang Tỏi,soup,Mexican,120,290,"sour,sweet,chicken,family"
1803,Bò Hầm Tiêu,vegetarian,Korean,15,315,"rice,gluten_free,noodle,fried"
1804,Mực Rang Me,dessert,Korean,30,223,"pork,mushroom,sour,vegan"
1805,Nấm Chiên Tiêu,healthy,French,90,236,"rice,snack,dessert,easy"
1806,Đậu Sốt Nước Mắm,rice,Italian,20,611,"sour,spicy,tofu,quick_lunch"
1807,Gà Sốt Dừa,main,Thai,30,604,"bread,vegetarian,family,healthy"
1808,Rau Hầm Nước Mắm,salad,French,10,615,"dairy_free,quick_lunch,pork,quick"
1809,Gà Hấp Tiêu,rice,Indian,30,370,"sweet,festive,dairy_free,vegetarian"
1810,Gà Rang Nước Mắm,breakfast,Italian,45,339,"snack,vegetable,chicken,spicy"
1811,Đậu Nướng Gừng,rice,American,40,107,"baked,fried,vegetable,festive"
1812,Gà Xào Sả,noodle,Thai,15,250,"family,high_protein,healthy,spicy"
1813,Gà Nướng Gừng,main,Vietnamese,120,507,"sweet,dessert,sour,vegan"
1814,Rau Chiên Tỏi,breakfast,Chinese,20,190,"soup,high_protein,grilled,tet"
1815,Đậu Nướng Phô Mai,healthy,Mexican,90,487,"rice,family,baked,salad"
1816,Mực Rang Mè,vegetarian,Thai,60,666,"family,party,bread,fried"
1817,Bò Nướng Mè,noodle,Thai,30,579,"bread,quick_lunch,easy,low_carb"
1818,Rau Sốt Tiêu,healthy,Vietnamese,40,191,"dessert,tofu,bread,egg"
1819,Bò Chiên Mè,dessert,Vietnamese,60,187,"quick,dessert,pork,grilled"
1820,Nấm Rang Me,noodle,Chinese,120,498,"spicy,noodle,dessert,high_protein"
1821,Heo Chiên Tiêu,dessert,Italian,15,366,"salad,rice,pork,healthy"
1822,Nấm Nướng Tỏi,soup,French,40,232,"dessert,chicken,tet,vegan"
1823,Mực Hầm Tỏi,breakfast,Italian,120,300,"dairy_free,low_carb,easy,sweet"
1824,Bò Kho Sả,breakfast,French,120,471,"gluten_free,salad,steamed,quick_lunch"
1825,Đậu Sốt Mè,breakfast,Korean,120,537,"grilled,tet,sour,tofu"
1826,Đậu Kho Mè,vegetarian,Japanese,20,191,"noodle,gluten_free,snack,salad"
1827,Nấm Xào Gừng,main,Indian,40,132,"weekend,easy,vegetarian,chicken"
1828,Bò Hầm Nước Mắm,vegetarian,Indian,10,439,"seafood,sweet,salad,healthy"
1829,Cua Rang Mè,vegetarian,Chinese,45,572,"tofu,noodle,healthy,vegetable"
1830,Rau Chiên Dừa,healthy,Italian,90,602,"egg,weekend,gluten_free,romantic"
1831,Heo Hầm Dừa,dessert,Chinese,15,618,"pork,festive,beef,party"
1832,Mực Xào Nước Mắm,healthy,Korean,60,657,"dessert,quick_lunch,steamed,noodle"
1833,Bò Nướng Nước Mắm,noodle,American,15,342,"weekend,seafood,pork,vegan"
1834,Cua Xào Tiêu,noodle,American,10,733,"snack,steamed,soup,pork"
1835,Gà Hấp Phô Mai,rice,Thai,45,763,"salad,dairy_free,pork,fried"
1836,Tôm Sốt Ớt,healthy,Japanese,40,192,"spicy,chicken,low_carb,quick"
1837,Nấm Hầm Mè,soup,Chinese,30,502,"sour,low_carb,grilled,tet"
1838,Tôm Hấp Gừng,healthy,French,10,479,"quick_lunch,fried,quick,gluten_free"
1839,Mực Nướng Tiêu,appetizer,Italian,90,484,"weekend,snack,dairy_free,family"
1840,Rau Kho Tỏi,appetizer,Mexican,60,726,"soup,gluten_free,steamed,sweet"
1841,Đậu Sốt Nước Mắm,rice,French,60,623,"vegetable,bread,fried,rice"
1842,Đậu Hấp Me,dessert,Korean,15,277,"gluten_free,weekend,healthy,dessert"
1843,Nấm Nướng Dừa,main,Vietnamese,30,361,"seafood,chicken,tet,egg"
1844,Heo Nướng Me,healthy,Chinese,15,454,"fried,chicken,spicy,romantic"
1845,Nấm Hấp Mè,dessert,Chinese,15,577,"weekend,rice,romantic,sweet"
1846,Heo Chiên Tỏi,rice,Indian,60,102,"noodle,mushroom,egg,vegetarian"
1847,Cua Hấp Gừng,soup,Thai,10,732,"party,vegan,quick,rice"
1848,Đậu Sốt Tỏi,noodle,Japanese,30,645,"sour,romantic,vegetarian,grilled"
1849,Gà Rang Ớt,salad,Chinese,90,486,"seafood,egg,rice,sweet"
1850,Heo Rang Phô Mai,vegetarian,Chinese,15,633,"dairy_free,rice,vegetable,egg"
1851,Gà Hấp Ớt,main,American,60,495,"rice,salad,low_carb,tet"
1852,Gà Hấp Nước Mắm,healthy,Thai,30,626,"vegetable,rice,egg,high_protein"
1853,Bò Hấp Dừa,rice,Italian,30,731,"sweet,sour,easy,gluten_free"
1854,Cá Hấp Tiêu,healthy,Chinese,10,668,"party,tofu,grilled,sweet"
1855,Mực Hấp Tỏi,appetizer,Japanese,40,382,"quick,salad,healthy,mushroom"
1856,Cá Nướng Nước Mắm,vegetarian,Vietnamese,60,706,"soup,dessert,beef,rice"
1857,Bò Sốt Phô Mai,vegetarian,Chinese,40,359,"romantic,sour,healthy,snack"
1858,Cá Sốt Me,salad,Korean,15,634,"noodle,pork,family,gluten_free"
1859,Cá Rang Tỏi,main,French,120,287,"grilled,romantic,pork,steamed"
1860,Mực Sốt Tỏi,main,Thai,15,370,"dessert,family,weekend,vegetable"
1861,Nấm Sốt Me,dessert,Chinese,120,573,"weekend,mushroom,vegan,seafood"
1862,Mực Nướng Ớt,noodle,Mexican,15,672,"healthy,pork,snack,rice"
1863,Mực Hầm Phô Mai,vegetarian,Thai,15,319,"snack,grilled,mushroom,festive"
1864,Heo Sốt Tiêu,soup,Chinese,90,508,"noodle,quick_lunch,fried,mushroom"
1865,Heo Chiên Tỏi,rice,Mexican,15,696,"bread,pork,low_carb,sour"
1866,Bò Hấp Dừa,dessert,Chinese,40,186,"healthy,steamed,high_protein,baked"
1867,Cua Nướng Mè,main,Indian,40,651,"sour,baked,tet,rice"
1868,Gà Hầm Nước Mắm,rice,Chinese,15,236,"seafood,low_carb,grilled,healthy"
1869,Rau Kho Dừa,salad,Thai,30,771,"baked,weekend,beef,spicy"
1870,Đậu Sốt Dừa,healthy,Vietnamese,20,671,"tofu,noodle,high_protein,quick_lunch"
1871,Nấm Nướng Mè,healthy,Japanese,20,398,"easy,vegan,beef,egg"
1872,Heo Sốt Dừa,salad,Chinese,60,475,"vegan,chicken,vegetable,gluten_free"
1873,Cua Xào Me,salad,American,60,731,"steamed,egg,party,gluten_free"
1874,Rau Rang Mè,breakfast,American,15,125,"healthy,baked,romantic,chicken"
1875,Tôm Hấp Mè,dessert,Japanese,15,314,"soup,steamed,chicken,salad"
1876,Tôm Sốt Ớt,breakfast,Korean,40,370,"quick_lunch,dairy_free,steamed,fried"
1877,Gà Xào Tỏi,soup,Japanese,10,693,"pork,weekend,dairy_free,bread"
1878,Heo Hầm Mè,soup,Indian,90,755,"healthy,vegetable,steamed,weekend"
1879,Bò Kho Me,breakfast,Italian,20,669,"dessert,weekend,vegetable,fried"
1880,Gà Sốt Nước Mắm,salad,Mexican,90,277,"steamed,dairy_free,pork,festive"
1881,Gà Rang Ớt,rice,French,90,160,"dessert,noodle,vegetable,sour"
1882,Bò Rang Sả,main,Italian,90,215,"spicy,quick,rice,vegetarian"
1883,Heo Nướng Dừa,vegetarian,Thai,30,590,"dessert,romantic,steamed,festive"
1884,Nấm Sốt Tiêu,healthy,French,45,159,"spicy,tet,snack,healthy"
1885,Đậu Sốt Tỏi,vegetarian,French,10,404,"beef,sweet,romantic,dessert"
1886,Heo Sốt Tiêu,healthy,Mexican,15,737,"grilled,salad,sour,vegetable"
1887,Cua Hấp Mè,appetizer,Indian,90,755,"noodle,mushroom,fried,egg"
1888,Mực Sốt Tiêu,noodle,Korean,20,138,"seafood,healthy,fried,baked"
1889,Đậu Chiên Sả,vegetarian,Japanese,10,627,"grilled,spicy,soup,sour"
1890,Mực Chiên Mè,rice,Vietnamese,60,655,"noodle,egg,baked,rice"
1891,Rau Nướng Nước Mắm,breakfast,French,40,627,"tet,festive,quick_lunch,sour"
1892,Nấm Xào Mè,soup,Indian,120,439,"romantic,rice,vegan,tet"
